Date,ffi_emissions,luc_emissions,daccs_uptake,luc_uptake,BC_emissions,C2F6_constrain,C2F6_emissions,CCl4_constrain,CCl4_emissions,CF4_constrain,CF4_emissions,CFC113_constrain,CFC113_emissions,CFC114_constrain,CFC114_emissions,CFC115_constrain,CFC115_emissions,CFC11_constrain,CFC11_emissions,CFC12_constrain,CFC12_emissions,CH3Br_constrain,CH3Br_emissions,CH3CCl3_emissions,CH3Cl_constrain,CH3Cl_emissions,CH4_constrain,CH4_emissions,CO2_constrain,CO_emissions,HCFC141b_constrain,HCFC141b_emissions,HCFC142b_constrain,HCFC142b_emissions,HCFC22_constrain,HCFC22_emissions,HFC125_constrain,HFC125_emissions,HFC134a_constrain,HFC134a_emissions,HFC143a_constrain,HFC143a_emissions,HFC227ea_constrain,HFC227ea_emissions,HFC23_constrain,HFC23_emissions,HFC245_constrain,HFC245fa_emissions,HFC32_constrain,HFC32_emissions,HFC365_constrain,HFC365_emissions,HFC4310_constrain,HFC4310_emissions,N2O_constrain,N2O_emissions,NH3_emissions,NMVOC_emissions,NOX_emissions,OC_emissions,RF_albedo,SF6_constrain,SF6_emissions,SO2_emissions,SV,halon1211_constrain,halon1211_emissions,halon1301_constrain,halon1301_emissions,halon2402_constrain,halon2402_emissions
1963,3.03618616071314,1.52720931072484,0,0,5.43787574291204,0.535164937376976,0.18314033,60.5074364344279,128.88013,40.8047965367635,3.9881367,2.62551899751027,10.949721,4.63597031434377,7.9110854,0.000143318608631186,0.24720738,17.717033068339,101.83231,47.6045923233032,167.67883,6.65998760859172,132.99126,37.52532,523.243998209635,4904.2354,1300.79057820638,216.192265589753,318.649963378906,741.319601617532,0,0,0,0,3.75372376044591,17.280228,0,0,0,0,0,0,9.14683550945483e-06,8.3926404e-06,0.814602812131246,1.5429261,0,0,0.000505341750492031,0.00081943362,0,0,0,0,293.327049255371,3.80377630689031,28.744647607969,156.130953991967,20.520847373632,24.6092109338749,-0.1718381985446,0.154998345921437,0.55366285,50918.5479225215,-0.71581397153246,0.0134999949950725,-0.0078699311,2.90591774501081e-05,0.00035209498,0.000209542010755589,0.0059727591
1964,3.19358572697295,1.51825308723017,0,0,5.25990946510033,0.542524933815002,0.20130699,63.077533086141,129.76929,41.0546957651774,4.4326257,2.91959768533707,12.657214,4.87743699550629,8.4778946,0.00347772879952875,0.46848862,21.4216715494792,116.30072,54.7998050053914,189.8766,6.71556429068248,134.07707,49.914046,526.538640340169,4933.087,1317.37045288086,216.556162955819,319.332962036133,689.111460008773,0,0,0,0,4.50278174877167,20.771971,0,0,0,0,0,0,9.19279955269303e-06,8.4360463e-06,0.937929918368657,1.6379776,0,0,0.000507881147010873,0.0008243428,0,0,0,0,293.685048421224,3.94575429191722,28.6074163275763,146.454775561429,21.2506266593873,22.3776239846091,-0.172545268675533,0.179998678465684,0.49245891,52831.6376666248,-0.620300396054935,0.0124999731779099,-0.00075970859,3.87455699334775e-05,0.0010303711,0.000321818765466257,0.033580017
1965,3.34204661462842,1.54941035469969,0,0,5.27001025271217,0.550849929451942,0.2250418,65.6268348693848,129.69213,41.3424959182739,4.9089192,3.25797563791275,14.528257,5.1351736386617,9.0358315,0.0191662719007581,0.58010695,25.7097999254862,130.83984,63.0290142695109,213.3919,6.76442217826843,135.19804,70.507935,529.577362060547,4953.0596,1331.06028238932,222.666415702745,319.815961201986,709.312296270327,0,0,0,0,5.39110747973124,25.0603,0,0,0,0,0,0,9.23876359593123e-06,8.4640089e-06,1.06888202826182,1.7308461,0,0,0.000510420553230991,0.00082747214,0,0,0,0,294.045038859049,4.1151952663741,29.9721536778296,153.405391194269,22.0830105384179,22.6499729310238,-0.173252338806467,0.19999877239267,0.4926084,54063.8017814976,-0.292729319713961,0.0113750261565049,0.015948649,5.60693097213516e-05,0.0021406888,0.000459675856594307,0.11324642
1966,3.50172055033998,1.55176528073923,0,0,5.28517479593693,0.559774925311406,0.26721734,68.0712407430013,129.70542,41.6524957021077,5.6248074,3.65316317478816,16.547774,5.41336953639984,9.5008952,0.0394993829540908,0.77191369,30.5037337938945,147.99606,72.2479305267334,240.15802,6.8193081219991,136.46754,94.258765,532.337102254232,4976.4474,1342.2405090332,226.310695802059,320.879956563314,710.941466458106,0,0,0,0,6.47253974278768,30.477075,0,0,0,0,0,0,9.28472763916943e-06,8.5066137e-06,1.20724215110143,1.8217969,0,0,0.000512959959451109,0.00083228903,0,0,0,0,294.453043619792,4.31119735595728,31.5530675495759,156.49498091068,22.8477914022331,22.4342971424415,-0.173959408937401,0.219998959451914,0.61550021,55269.3167615974,0.116909652307678,0.0109999863586078,0.069786165,0.000119217136671068,0.0031030971,0.00180552068438071,0.20275693
1967,3.62596601397306,1.5958653858214,0,0,5.39045884930069,0.570144926508268,0.32052973,70.4262428283691,129.68847,42.0046955744425,6.3547572,4.10190111398697,18.918172,5.70702540874481,9.9208119,0.0637134943778316,1.0373,35.8664776484172,169.42177,82.6101468404134,269.58286,6.87998994191488,137.66763,116.32544,534.823816935221,4995.4184,1354.27155558268,232.333146488266,321.479957580566,746.209820874695,0,0,0,0,7.77425579229991,36.036945,0,1.246032e-05,0,0,0,6.8991852e-05,9.33069168240763e-06,8.5446127e-06,1.35281226038933,1.9105949,0,0,0.000515499365671227,0.00083657509,0,0,0,0,294.860046386719,4.48177763466659,33.1677760500894,164.775316210399,24.1962373793887,23.5852935370891,-0.174666479068334,0.239998733003934,0.7384486,54762.8970961877,-0.0763374470993391,0.0111319617523501,0.24404072,0.000223555564540826,0.0037542491,0.00547635834664106,0.26151045
1968,3.8345952658426,1.54699309091116,0,0,5.37037309217012,0.58270492653052,0.40423022,72.6905473073324,129.73308,42.4114961624146,7.3324415,4.61564834912618,21.713594,6.01450125376383,10.295172,0.0987291814138492,1.3673824,41.9391320546468,195.13757,94.2596645355225,299.71437,6.93999115626017,139.24379,133.08156,537.033559163411,5029.5667,1371.65046183268,235.335402666216,322.388956705729,740.482418230303,0,0,0,0.0092379775,9.38384342193604,40.359034,0,8.8038453e-05,0,0,0,0.00048559101,9.37665572564583e-06,8.6257131e-06,1.50538238883018,1.9976935,0,0,0.000518038771891346,0.00084582889,0,0,0,0,295.269045511881,4.61829968614614,34.3815728401946,165.095708773085,25.4108125404414,22.825796914652,-0.175373549199268,0.269998016456763,0.67731523,56868.3788703723,0.00112099276115389,0.0145287734145919,0.44305972,0.000360778462588011,0.0055431793,0.010674211041381,0.29037411
1969,4.0615677268045,1.54370890215103,0,0,5.404091612813,0.597669919331869,0.5206411,74.8699499766032,129.76058,42.8623962402344,8.4831718,5.20384514331818,24.938178,6.33414701620738,10.638634,0.143262746433417,1.7120901,48.922607421875,220.72612,107.289180755615,327.55328,6.99999157587687,140.05867,146.61896,538.971247355143,5026.2804,1389.3417561849,239.184851612565,323.250956217448,747.029731535071,0,0,0,0.18322115,11.1916377544403,44.144508,1.21657736921558e-06,9.3679956e-05,0,0,9.67910809398139e-06,0.0005038868,9.42261976888403e-06,0.0098248184,1.66474247972171,2.0817369,0,0,0.000520578178111464,0.00084505326,0,0.0011288309,0,0,295.681042989095,4.73261532267583,34.9618125081119,169.681571322428,26.0650690052928,22.1004895116614,-0.176080619330201,0.299998372793198,0.67751619,58467.8107962777,0.0748592184968779,0.0266074608080089,0.55613635,0.000513466191478074,0.03648951,0.0166778135268639,0.30862539
1970,4.32351404418292,1.53192906880254,0,0,5.54970879729037,0.61744491259257,0.6581692,76.9699529012044,129.69302,43.4013964335124,9.5318801,5.88241124153137,28.576904,6.6643119653066,11.00827,0.203540499011676,1.8909658,56.9532553354899,245.38621,121.649188995361,354.60102,7.05999350547791,141.52757,173.56366,540.664861043294,5048.3132,1411.10051472982,244.418395546292,324.782956441243,781.037552297546,0,0,0.0010651753594478,0.60795801,13.0937470595042,49.037394,8.55712115329273e-06,2.4685116e-05,0,0,6.79373982469163e-05,0.00010851205,9.46858350895733e-06,0.036330653,1.83067260185877,2.1644992,0,0,0.000523117584331582,0.0008520249,0,0.0042255569,0,0,296.098037719727,4.71419030770755,37.4695785274716,179.685954668391,27.8240840695444,22.7802243232263,-0.176787689461135,0.324998572468758,0.80047128,61529.7797902054,0.07891007914399,0.0429551592096686,0.64373178,0.000788675635703839,0.11813403,0.0227815164253116,0.34789664
1971,4.51024486927098,1.40555424177081,0,0,5.70374899233827,0.642444903651873,0.82992065,78.9899584452311,129.60227,44.0078964233398,10.711494,6.66077709197998,32.729139,7.00438114007314,11.452529,0.274415233482917,2.1402118,65.8465083440145,276.44309,137.138205210368,387.53989,7.11941230297089,143.1196,217.72405,542.126439412435,5067.5026,1431.12096150716,249.28953308379,325.399955749512,796.202942530111,0,0,0.021073126544555,0.8564576,15.120055437088,55.790888,1.0061302646136e-05,1.3254363e-05,0,0,7.89022033131914e-05,4.2594654e-05,0.000687500122391308,0.064586906,2.00298270583153,2.2451174,0,0,0.0005256569905517,0.00085867175,8.59375010501632e-05,0.00774384,0,0,296.522043863932,4.66352204636812,38.1334251556511,183.535557899153,28.6172639750911,23.195116011534,-0.177492633142571,0.35499811420838,0.86210262,61716.7956285731,-0.0321334103941431,0.0612022321050366,0.78786166,0.00339163583703339,0.2232129,0.0291816202613215,0.40686343
1972,4.70649431186782,1.32693713471181,0,0,5.97115337472252,0.674074883262316,1.0559029,80.9293607076009,129.65777,44.6886959075928,12.24311,7.55364219347636,37.465523,7.35667967796326,11.97792,0.348219918708007,2.5517628,75.6708869934082,314.22879,153.85622660319,427.68026,7.18431731065114,144.52172,267.60333,543.38493347168,5079.1924,1449.29001871745,257.210205426586,327.34895324707,868.473570754702,0,0,0.0699998416627447,0.87667663,17.3523899714152,61.456633,1.03903187967565e-05,1.3479254e-05,0,0,8.03730235929834e-05,4.3040854e-05,0.00250000011874363,0.082580189,2.18145283063253,2.3233295,0,0,0.000528196396771818,0.00086363194,0.000312499999078379,0.010359322,0,0,296.955039978027,4.93074211990571,39.5644629736323,196.665524707939,30.2362215060388,25.5274345396008,-0.178133664469227,0.389997877180576,0.86237286,63465.1042403779,0.0491196539365241,0.0815662381549676,1.0951867,0.0101071771932766,0.31882408,0.0366138257086277,0.4721474
1973,4.97565178581161,1.31838565631296,0,0,5.89583157589574,0.713879878322283,1.330787,82.7930634816488,129.79157,45.4546953837077,14.085332,8.57645678520203,42.979262,7.72394796212514,12.585161,0.438013556102912,2.92937,86.872615814209,338.0693,172.257263183594,454.71123,7.25566351413727,146.54158,301.85553,544.463409423828,5118.3195,1462.86067708333,260.294724974358,329.908950805664,826.029313226929,0,0,0.114999843140443,0.82240702,19.9276947975159,65.420113,1.07197148129975e-05,1.3772853e-05,0,0,8.18455440215378e-05,5.4973948e-05,0.00506250015071904,0.090214925,2.3658829331398,2.4006492,0,0,0.000530735802991937,0.00087687677,0.000632812996627763,0.011968111,0,0,297.399040222168,5.05082613700764,39.9571427129374,186.52593193282,31.2400968804285,23.4556481073101,-0.178774695795883,0.424998010198275,0.92401065,66317.7118863955,0.155228830582511,0.107531535749634,1.5930673,0.0209215947737296,0.39726303,0.0451821302995086,0.54390644
1974,4.94814919823206,1.29054899965917,0,0,5.97164393839969,0.764989872773488,1.4191691,84.5931663513184,129.76026,46.3425954182943,14.311146,9.74806046485901,49.247959,8.1089365084966,13.447442,0.543196139236291,3.5184015,99.5389022827148,340.6055,192.564247131348,453.22872,7.31950370470683,147.80664,327.35544,545.369817097982,5113.8208,1476.14090983073,261.808277053765,330.755953470866,824.621402216006,0,0,0.161269842336575,0.76119143,22.5255829493205,71.666995,1.10494915285623e-05,1.3967525e-05,0,0,8.33197633861952e-05,0.052416219,0.00800000006953875,0.087063163,2.5560430486997,2.474116,0,0,0.000533275209212055,0.00087789564,0.000999999998991067,0.01237887,0,0,297.855041503906,5.03441912490042,40.6921166393081,183.600525082191,31.0774060460656,23.5996246221271,-0.179415727122539,0.459997922182083,1.0394718,65371.6266671327,0.102790661213968,0.146534775694211,2.1806547,0.0349838930803041,0.67241083,0.0549907345945636,0.65809554
1975,4.92862239967932,1.30320496355374,0,0,5.99843137404117,0.8284898797671,1.4004084,86.3287684122721,129.65616,47.3576958974202,14.321042,11.0957428614298,57.565811,8.51440660158793,14.538442,0.661696677406629,4.2176868,112.331763585409,337.71465,213.235224405924,440.16522,7.38922723134359,148.91662,384.99818,546.137135823568,5104.4298,1491.74096679687,263.058548645258,330.826955159505,816.919485858178,0,0,0.194999842594067,0.80304672,25.1791245142619,79.153904,1.13796486402862e-05,1.4151174e-05,0,0,8.63785007823026e-05,0.19213674,0.0109375002017866,0.072875586,2.75175313154856,2.545125,0,0,0.000535814615432173,0.00087775104,0.00136719000875019,0.011478755,0,0,298.326044718424,5.20681276735773,41.4767258969458,177.513067307363,30.7663727116126,23.1296537907324,-0.180056758449195,0.499997618297736,1.1646458,64182.7688231294,-0.204969016544472,0.203307821104924,2.8018363,0.0516807911917567,1.2682709,0.0661434400826693,0.8287437
1976,5.19466102199849,1.32020535824434,0,0,6.23749653181893,0.887209872404734,1.5554771,87.9930712381999,129.63321,48.2760953903198,16.011714,12.6364352703094,57.24638,8.95510697364807,15.386466,0.811808178822199,4.743647,124.730747858683,329.27602,232.997221628825,426.10768,7.46557422478994,150.23158,475.43135,546.791422526042,5104.2152,1509.11095174154,269.948209658087,331.544949849447,856.063491529847,0,0,0.229999842743079,0.82394648,28.1961154937744,92.664426,1.17101874366199e-05,1.4358855e-05,0,0,0.00743271612251798,0.33759564,0.0135000001949569,0.047412585,2.95278326670329,2.614347,0,0,0.000538354021652291,0.00088049315,0.00168749999526578,0.0091593417,0,0,298.814043680827,5.35236169651274,42.5213569666273,186.247427298102,32.2866320928321,24.4057179174258,-0.180697789775851,0.544380327065786,1.4235416,67153.4087618656,0.0427959312797079,0.277511985351642,3.4107057,0.0871569874385993,1.8435573,0.0803551431745291,0.98712807
1977,5.36442863986843,1.35209797100659,0,0,6.35317876828784,0.949079861243566,1.692355,89.5924739837646,129.63647,49.2924950917562,16.762577,14.4787170886993,55.875241,9.43187912305196,15.71703,0.983641674121221,5.1782548,136.795697530111,306.11158,251.994206746419,404.2283,7.53441385428111,152.04264,533.0325,547.339686075846,5117.6518,1527.68094889323,274.030152402707,333.352945963542,868.431309692876,0,0,0.264999840408564,0.93269902,31.4077982902527,109.06413,1.20411074628161e-05,2.1399971e-06,0,0,0.0268957953279217,0.42456315,0.015312500220413,0.022180513,3.15894337495168,3.5323931,0,0,0.000540893427872409,0.00088740955,0.00191406002462221,-0.0065053902,0,0,299.319035847982,5.49946379479374,43.2748568758162,189.225532256017,33.059290283202,24.3872442702508,-0.181338821102507,0.594551180799802,2.1583469,67777.1908239727,0.128454013319735,0.369696974754333,3.8826089,0.150426984454195,2.1420878,0.0982971489429474,1.0852977
1978,5.58180290255923,1.2993019000303,0,0,6.57904481781486,1.02115985751152,1.7691766,91.1318766276042,130.48849,50.4394950866699,16.898235,15.9630473454793,72.245349,9.9266312122345,15.529417,1.17364515860875,5.5214166,148.00458017985,278.45958,270.001182556152,383.9896,7.60931913057963,153.91731,529.79652,547.797897338867,5132.0601,1546.8908996582,276.333354462941,335.009948730469,897.405148357044,0,0,0.298729831973712,1.277913,35.7235768636068,112.78031,1.23724095525783e-05,-6.2543157e-05,0,0,0.0541366950298349,0.45249588,0.0160000001390775,-0.059867027,3.3700035015742,4.661461,0,0,0.000543432824391251,0.00089480636,0.00199999998828086,-0.021383103,0,0,299.845039367676,5.6251208959672,44.2408920744244,192.934795546537,34.2691933027921,25.019744191924,-0.181979852429163,0.65999573469162,2.8286901,68023.041876235,0.15066354843979,0.476307667791843,4.2701212,0.230200976133347,2.1599238,0.118508052701751,1.1209157
1979,5.73073214007733,1.25231764843596,0,0,6.67723164939947,1.09481985370318,1.9203395,92.6130809783936,128.37989,51.5573946634928,17.898313,17.6831269264221,94.634628,10.4212334950765,14.991238,1.37826464573542,6.1020639,157.638473510742,271.13342,286.494158426921,394.80033,7.68999155362447,155.58904,518.50501,548.182072957357,5138.651,1566.1608581543,281.600065612012,336.60494740804,900.466422701635,0,0,0.34251976509889,1.7595655,40.4890995025635,113.22088,1.14873973113087e-05,-2.0391387e-06,0,0,0.0849026944488287,0.42017076,0.0160000001390775,-0.17766763,3.73000365495682,5.0937882,0,0,0.000545972235462007,0.00090008302,0.00100000000626702,-0.0099825707,0,0,300.393038431803,5.80708179850884,45.1347810815677,196.016902873184,35.0139871825118,25.2124798625983,-0.182620883755819,0.769992639621099,2.8296177,69119.8637117405,0.147311430482242,0.58937680721283,4.6513697,0.315191976726055,2.0579417,0.139529058088859,1.1328091
1980,5.65094796682863,1.24413579386503,0,0,6.61838712485469,1.17350982626279,1.9633226,94.1031723022461,125.08456,52.7226950327555,17.664267,20.1673882802327,120.23426,10.8977355162303,14.760861,1.59395412604014,7.2362595,166.077521006266,276.09356,302.182250976562,398.43779,7.76999382177989,157.04196,513.02719,548.501235961914,5131.8984,1584.94073486328,283.346470235154,338.704945882161,890.511495194399,0,0,0.411785647273064,2.0330453,44.5514891942342,118.29604,5.5193815645301e-06,7.9351775e-05,0,0,0.114940992866953,0.35605477,0.0110000000568107,-0.12485274,4.13000384966532,5.1732709,0,0,0.000548511641682126,0.00090155542,5.107808434938e-05,0.0031252635,0,8.167018e-05,300.965039571126,5.87295905201454,45.9785270549815,194.391242040249,34.7644014664231,25.2325456582929,-0.183261915082475,0.889993036786715,2.8304823,68783.8455660118,0.109190156973947,0.709716618061066,5.1129913,0.394108968476454,2.1545661,0.159896060824394,1.1562096
1981,5.53933598141479,1.25281354873135,0,0,6.57778222986221,1.26018983125687,1.7391266,95.3121954600016,126.52811,53.9757954279582,16.187192,23.2569732666016,128.45086,11.3498380978902,13.920115,1.8424933552742,8.6372447,174.738503774007,271.00597,319.420130411784,403.07178,7.84940163294474,158.51506,516.86109,548.765375773112,5123.4643,1602.6506245931,279.789420716314,340.058949788411,875.781609441744,0,0,0.504999622702599,1.96562,48.6622063318888,122.37567,1.07544043051651e-05,1.7112574e-05,0,0,0.139999994387229,0.32601335,0.0030000001109632,0.11779446,4.56000395615896,4.4274361,0,0,0.000551051043051605,0.00090259513,0.000127619242751583,0.038309698,0,0.00069675129,301.562034606934,5.80540744550589,46.3743656213066,189.168613859002,34.115416730084,24.8732959713971,-0.183902946409131,0.999993642171224,2.9541119,66688.82721964,0.0757372745424995,0.835245683789253,6.0090215,0.468744955956936,2.4863888,0.180000065515439,1.1742814
1982,5.47724950847246,1.25814547751269,0,0,6.91525857752297,1.34256984790166,1.6205522,96.4502913157145,129.38621,55.109395980835,15.97381,27.298911412557,128.57689,11.8054407437642,13.885459,2.14463257789612,9.2748324,183.277473449707,277.72577,335.143269856771,391.79861,7.93499151865641,159.18065,532.93449,548.983469645182,5083.3728,1618.73053995768,287.669315388234,340.64394124349,967.429298286815,0,0,0.597249617179235,1.6573364,52.7640921274821,125.26367,1.27557183683772e-05,-8.228379e-05,0,0,0.160000000149012,0.33083911,0.00200000012288607,0.22216908,4.97000376383464,3.5575865,0,0,0.000553590454122362,0.00089426293,0.000269655442025396,0.066661524,3.74191587108423e-06,0.0015785006,302.187042236328,6.04306272755976,47.666890676231,206.88446477767,34.1560914091299,28.2722057143829,-0.18456346194048,1.11999261379242,2.9550432,65532.3017539253,-0.15641584008741,0.972899203499158,6.4693449,0.553212945659955,3.0131287,0.200000073760748,1.352411
1983,5.48306219279736,1.43302417635386,0,0,6.6254022138405,1.40989983081818,1.8456854,97.6757901509603,130.75989,56.1626958847046,16.384525,30.8306733767192,150.74703,12.1942355632782,15.564841,2.49999189376831,9.057039,191.167322794596,353.29433,352.50609588623,385.70972,8.0199963649114,160.09109,547.19948,549.168543497721,5047.3484,1632.62014770508,281.617658355317,342.265947977702,862.021494330486,0,0,0.672999694943428,1.3378778,56.7864878972371,129.4055,1.16912848776944e-05,-2.7098867e-05,0,0,0.17999999349316,0.33559498,0.0110000002120311,0.09748991,5.27000423272451,3.8040369,0,0,0.00055612986034248,0.0008871233,0.00299999995816809,0.024088349,3.17043328929382e-05,0.0020178464,302.842041015625,6.06583407950012,47.6454021042381,183.835822334783,33.2851289806928,24.4595134272755,-0.185305134820304,1.23999305566152,3.2014371,64552.4161736324,-0.677594526380252,1.14495952924093,6.0034055,0.651974951227506,3.8198142,0.219500078509251,1.378774
1984,5.6190050907961,1.4612248534424,0,0,6.81501895511844,1.4820398290952,1.954181,98.9399859110514,134.9934,57.2673950195312,14.927399,34.7992264429728,167.86607,12.642924229304,17.177696,2.84999132156372,10.537606,199.96714146932,352.61795,366.79923248291,438.30954,8.10374021530151,162.15076,546.6524,549.322631835938,5054.1956,1643.50085449219,285.003045167874,344.00794728597,889.702010704909,0,0,0.721713746587435,1.2391705,60.7424891789754,137.14097,3.96903745780719e-06,8.6590518e-05,0,0,0.199999995529652,0.48356263,0.0170000002253801,0.027417786,5.53000446160634,4.8805395,0,0,0.00055866926171196,0.00089282411,0.00500000000465661,-0.04014793,7.40227002703856e-05,0.0043071608,303.528038024902,5.99637596333567,48.6934935343909,189.333525731447,34.324865381488,25.3262763576757,-0.186046807700127,1.35999290148417,3.570683,65309.8991529611,-0.228907835379194,1.29593906799952,6.3412338,0.77571294705073,4.7987259,0.246125082174937,1.1329507
1985,5.67889500275157,1.49974377880785,0,0,6.92276198858398,1.56876984238625,1.930951,100.181996027629,138.44665,58.3761952718099,13.863624,39.6523876190186,191.20489,13.1441099643707,18.042992,3.18729092677434,12.093107,214.03345489502,321.80334,383.267250061035,487.46531,8.19998947779338,164.43684,559.24581,549.452682495117,5072.7864,1655.91047159831,285.675269715598,345.458953857422,906.936819948039,0,0,0.754999766747157,1.4290266,64.8002090454102,148.48134,8.56877414889823e-06,0.00021606645,0,0,0.219999997566144,0.56320674,0.0170000001477698,0.085787554,5.87000453472137,5.2553933,0,0,0.000561208672782717,0.00090213205,0.00399999999596427,-0.006224988,0.000118110073647889,0.012966035,304.247039794922,5.99655423921509,49.4156361324549,190.456885666339,34.8615092001439,25.8324399755022,-0.18678848057995,1.49999128778776,3.6945657,65474.0871503512,-0.0117157005592695,1.41598164041837,7.6862714,0.93545692662398,5.5359652,0.265208087861538,1.1864916
1986,5.78433436751923,1.53011356941604,0,0,7.01370366212348,1.65024983882904,2.0447892,101.672975540161,134.66824,59.2837959925334,14.595216,44.6081072489421,226.48099,13.6997947692871,17.343175,3.64999057849248,11.156209,222.339684804281,363.19165,402.412218729655,561.19711,8.29499530792236,166.53505,605.54478,549.55674235026,5079.9439,1668.79114786784,290.808448753962,346.902946472168,914.521809319305,0,0,0.787921731670698,2.1480617,69.1396401723226,163.26271,1.20431928915347e-05,0.00021612991,0,0.0006836251,0.259999992946784,0.57273931,0.0180000001564622,0.044305139,6.31000479062398,5.6896951,0,0,0.000563748079002835,0.00090805661,0.000999999994140429,0.03179967,0.000260370288742706,0.028102657,305.00203704834,6.1231939228779,50.2116787370851,195.665223466597,35.2465292301816,25.9121168517712,-0.187530153459773,1.64999114473661,3.9411958,65479.2714839309,-0.000146581500720068,1.57411137223244,8.6199267,1.13297991951307,5.6626388,0.279167093336582,1.453026
1987,5.94205487236861,1.51568933473453,0,0,7.20013915401729,1.73495982090632,2.1868179,103.073980331421,140.05915,60.2486953735352,15.122737,50.8308210372925,234.71551,14.2554960250854,15.986362,4.10555024941762,11.176584,233.335641225179,377.17492,423.347417195638,543.59326,8.3893309434255,168.70781,636.85035,549.646779378255,5087.8651,1683.74978637695,295.048514693287,348.774945576986,952.061149189977,0,0.0011578226,0.83918958902359,3.2631248,73.9843972524007,177.25124,2.90353652114087e-05,5.8214754e-05,0,0.0048785865,0.289999989171823,0.79616882,0.0220000001912316,-0.099665792,6.71000508467356,6.5386064,0,0,0.000566287480372315,0.00091426979,0.00300000007458342,0.0083239765,0.000690460248733871,0.044783508,305.793034871419,6.35022864175531,51.3310136596881,203.585170051448,36.4381581819558,27.2518671698659,-0.188271826339597,1.79999123016993,4.3106697,66721.0939966166,0.0621697560996303,1.77116020520528,9.1692428,1.34630991021792,5.2412687,0.299500100314617,1.7364871
1988,6.1333627968625,1.51509477469514,0,0,7.39663506024057,1.82623981436094,2.2384091,104.169017155965,134.89421,61.2551949818929,15.295333,57.8955987294515,225.34631,14.7567155361176,14.052169,4.49442990620931,12.063592,244.825754801432,324.40759,449.323112487793,433.01446,8.48999317487081,171.54521,645.54402,549.720835367839,5119.7697,1693.94092814128,298.685495083767,351.275932312012,950.41518742898,0,0.34924766,0.950459331274033,5.2661192,79.5381361643473,185.3279,3.18854345096042e-05,0.021115007,7.70886460183344e-05,0.06849384,0.329999993244807,0.88192316,0.0200000003290673,-0.073662439,7.22000575065613,6.6278139,0,0,0.000568826891443071,0.00092784993,0.00300000053054343,0.034690666,0.00149308843538165,0.060567348,306.624043782552,6.18830999602697,51.7267774187705,203.532227607211,37.7977892884268,27.1850661260987,-0.18901349921942,1.9699894785881,4.6802608,67287.4839022635,0.110247933596421,1.97292027870814,10.094657,1.5482198993365,4.7030971,0.324250102043152,1.770198
1989,6.21112114926267,1.53212989041127,0,0,7.32023366765065,1.92317979534467,2.2075539,105.882933298747,105.50252,62.2913951873779,15.212081,64.4958353042603,212.83728,15.2125420570374,10.119863,4.94998959700267,11.292045,256.589312235514,246.46809,468.072174072266,357.7641,8.58939377466838,174.22363,713.52261,549.780853271484,5139.3872,1705.63044230143,302.164174394028,352.893923441569,930.846775462043,0.000112039661265347,0.72136249,1.12157906095187,10.730464,85.3903141021729,189.56819,3.28440946759656e-05,0.31476996,0.000544930439597617,0.67304705,0.389999993145466,0.82629641,0.014000000199303,0.054397397,7.76000618934631,6.6572182,0,0,0.000571366297663189,0.0060655338,0.00300000105441237,0.077007399,0.0026153972139582,0.076147787,307.831024169922,6.26452971467157,52.0640369626789,200.316505203573,38.1382508809306,26.3314067674717,-0.189755172099243,2.14998944600423,5.0499664,67312.9327519118,0.142615461546976,2.18409119049708,10.904862,1.72235990564028,4.3864096,0.355750098824501,1.6702493
1990,6.18681169932379,1.44509688705597,0,0,7.5082715315992,2.01888982454936,2.1076967,106.468029022217,86.426532,63.3211952845256,14.407865,70.8188330332438,176.8456,15.5739843050639,7.0905085,5.40554936726888,10.591201,263.08519744873,208.25652,482.756057739258,333.97703,8.69433983167013,176.36773,658.40311,549.830856323242,5137.248,1717.40067545573,305.272554652138,354.072931925456,940.562631348547,0.0337684700498357,1.5203264,1.44777795672417,17.768055,90.9835898081462,192.30881,0.00209119508690492,0.96053501,0.00775527893468582,1.7208698,0.439999987681707,0.69729352,0.0140000001216928,0.18589003,8.28000609079997,6.6838429,0,0,0.000573905699032669,0.02696988,0.00500000149865324,0.018320285,0.00402566528646275,0.091767095,308.683036804199,6.27715228282794,52.5217006784665,203.021230992051,38.2572154645046,27.3653683547108,-0.190496844979066,2.3499877055486,5.1743108,67094.0717929177,0.140795311715502,2.42514069875081,10.051338,1.87624992926915,4.2741531,0.380000102023284,1.7373255
